Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,Months Of Supply,Months Of Supply Mom,Months Of Supply Yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
1,1.018419735,-0.008441117,0.017687433,Portland,20,0.428571429,0.052631579,12,0.090909091,-0.368421053,6,1,-7.5,183.508943,-0.082149335,0.134128388,330000,-0.101918628,-0.026548673,205.7349666,-0.042750137,0.225792628,362250,0.201492537,0.091114458,,,,25,-0.038461538,-0.107142857,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Center",neighborhood,0.6,-0.114285714,0.231578947,Oregon,OR,33700
1,0.986789501,-0.009488816,-0.008071184,Portland,14,-0.222222222,-0.3,14,0.076923077,-0.416666667,23,0,10,126.4468267,-0.107121721,-0.018865897,186250,-0.171854157,-0.117089358,149.302445,0.139512984,0.161714647,224950,0.011238481,0.161032258,,,,14,0,-0.416666667,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Parkrose",neighborhood,0.5,-0.055555556,0.25,Oregon,OR,33842
1,1.012078523,-8.64E-05,0.00619699,Portland,89,-0.082474227,0.1125,42,0.05,-0.363636364,11,0,-2,150.2793825,-0.011059604,-0.031773116,254750,-0.052973978,0.132222222,162.9120717,-0.015717509,0.055373289,255000,0.041241323,0.202830189,,,,88,-0.073684211,-0.161904762,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Montavilla",neighborhood,0.471910112,-0.01262597,0.021910112,Oregon,OR,33898
1,1.018729327,0.000438323,0.005291959,Portland,40,-0.024390244,0.025641026,19,0.727272727,-0.05,5.5,-1.5,-2.5,169.446699,-0.003531637,0.07285037,332450,0.055396825,0.11187291,177.031775,-0.019016586,0.202578071,349500,0.001432665,0.209342561,,,,48,0.066666667,0.11627907,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Arbor Lodge",neighborhood,0.575,0.062804878,0.113461538,Oregon,OR,33924
1,0.992503042,-0.005130648,0.00563358,Portland,9,-0.1,0.125,10,-0.090909091,0,29,-4,8,180.4915477,-0.109362975,0.089346455,472499.5,0.005320224,0.196201266,187.7992305,-0.014740472,-0.019921679,450000,-0.015317287,0.184366364,,,,10,-0.230769231,-0.090909091,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Marshall Park",neighborhood,0.222222222,-0.077777778,-0.152777778,Oregon,OR,34267
1,0.996828536,-0.002416768,-0.000454413,Portland,58,0.074074074,-0.049180328,45,0,-0.166666667,14,5,3,161.1498258,-0.020971489,0.018786455,215000,0,-0.022282856,160.3573851,0.02659433,0.041253954,219000,-0.006802721,0.131782946,,,,71,-0.013888889,0.14516129,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Brentwood",neighborhood,0.396551724,-0.029374202,-0.062464669,Oregon,OR,34354
1,0.992496288,-0.004879559,0.006645288,Portland,48,-0.058823529,-0.157894737,70,0.060606061,0.627906977,24,-10.5,-3,137.8059435,-0.014689429,0.062797595,322000,-0.024020611,0.129824561,138.2841905,0.02331755,0.173756209,272500,-0.09015025,0.090436174,,,,74,0,0.574468085,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Pleasant Valley",neighborhood,0.333333333,-0.019607843,0.122807018,Oregon,OR,34424
1,1.023092501,0.004875678,0.024988231,Portland,54,-0.052631579,0.08,23,0,0.095238095,7,1,-13,170.7499876,0.038051066,0.051819923,290000,-0.030100334,-0.033011004,168.3862769,-0.000703986,0.082721379,290000,-0.026845638,0.035899268,,,,58,-0.107692308,0.414634146,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Roseway",neighborhood,0.555555556,-0.023391813,0.055555556,Oregon,OR,34599
1,0.976163105,0.00051838,-0.004024808,Portland,50,0.063829787,0.162790698,27,-0.1,-0.15625,32,-10,-8,341.6666667,-0.005370569,0.038786268,335000,-0.020467836,-0.01179941,319.4402325,0.008758629,0.004563474,306250,0.024247492,-0.033911672,,,,43,-0.065217391,-0.173076923,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Downtown Portland",neighborhood,0.1,0.014893617,0.006976744,Oregon,OR,34783
1,1.019284538,-0.001395111,0.022045508,Portland,21,-0.25,-0.275862069,11,0.222222222,0.1,5.5,-0.5,-1.5,193.0977814,0.036441115,0.098753573,295000,0,0.05734767,159.7222222,-0.020964495,0.199864499,312000,-0.004784689,0.198156682,,,,25,0.086956522,-0.193548387,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - South Tabor",neighborhood,0.523809524,-0.047619048,0.11001642,Oregon,OR,34813
1,1.002524386,0.006856838,0.012757145,Portland,34,0.0625,0.416666667,14,0.272727273,-0.588235294,7.5,-1.5,-2.5,195.9383561,0.052427593,0.107325858,392450,0.020808948,0.189693066,197.2757598,0.000469925,0.205010556,360500,0.10062053,0.076119403,,,,34,0.133333333,-0.15,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Hayhurst",neighborhood,0.382352941,0.007352941,0.007352941,Oregon,OR,35020
1,0.996671633,0.005170655,0.006219383,Portland,74,0.057142857,-0.086419753,73,0.123076923,0.431372549,17.5,0.5,-13.5,146.2125661,0,0.127213259,199000,0.047919958,0.137793025,154.4289044,0.024871753,0.146165272,190000,-0.010416667,0.148036254,,,,85,-0.022988506,0.328125,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Lents",neighborhood,0.418918919,0.004633205,0.060894228,Oregon,OR,35022
1,1.01349473,0.000627405,0.008657103,Portland,65,-0.133333333,-0.1875,27,0.227272727,0.35,13,4,3,196.6119265,-0.038863467,0.148449468,432450,0.015140845,0.176894816,216.4180494,-0.023781543,0.23534919,410000,0.117166213,0.143654114,,,,78,0.2,0.114285714,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Richmond",neighborhood,0.446153846,-0.007179487,0.008653846,Oregon,OR,35064
1,0.993986806,-0.0001434,-0.002028571,Portland,33,0.137931034,-0.23255814,21,0.105263158,0.75,19,1.5,-3,215.9709619,-0.001851996,0.028677315,559000,-0.060504202,0.017381017,223.0796212,0.000620043,0.073527777,599000,-0.058176101,0.096065874,,,,23,-0.342857143,-0.178571429,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Alameda",neighborhood,0.363636364,-0.015673981,-0.078224101,Oregon,OR,35143
1,0.983616769,0.002187092,-0.004908881,Portland,54,0.018867925,0.102040816,69,0,0.352941176,31,10.5,3,197.4882177,0.030012395,0.072712291,629250,0,-0.004351266,190.7594463,-0.006171476,0.064919239,550723,0.017032318,0.023648699,,,,58,-0.064516129,0.035714286,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Forest Park",neighborhood,0.222222222,0.014675052,-0.002267574,Oregon,OR,35196
1,1.008747914,-0.009801948,-0.038529582,Portland,15,-0.318181818,0.5,4,0,-0.428571429,9,4,1,167.519909,-0.000947666,-0.00604854,385000,-0.102564103,0.116265584,237.1646205,0.035275126,0.250473531,498500,0.012182741,0.577531646,,,,10,-0.333333333,-0.090909091,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Boise",neighborhood,0.466666667,0.148484848,-0.333333333,Oregon,OR,35201
1,1.013652692,-0.003775959,-0.004608408,Portland,35,0.166666667,0.25,20,0.428571429,0.052631579,5.5,-1.5,-1,185.3885135,0.058839247,0.241956295,319900,0.000192285,0.042019544,168.1127983,-0.05262401,0.088266424,330000,0.004872107,0.076847773,,,,44,0.1,0.294117647,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Creston-Kenilworth",neighborhood,0.371428571,-0.095238095,-0.2,Oregon,OR,35304
1,1.001543871,-0.007133369,0.010338415,Portland,65,0.031746032,0.511627907,19,-0.136363636,-0.344827586,10,2,0,195.0928782,0,0.107338156,462450,0.027895088,0.188817481,196.4037527,-0.052101482,0.127246548,460000,-0.041466972,0.199478488,,,,52,-0.2,-0.118644068,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Mount Tabor",neighborhood,0.292307692,-0.088644689,-0.103041145,Oregon,OR,35328
1,1.021142213,0.006395365,0.011135821,Portland,45,-0.042553191,-0.285714286,32,0.230769231,0.066666667,7,2,-1,187.7351392,-0.004773564,0.051673765,369500,-0.00538358,0.063462369,179.8666667,-0.049077003,0.043751825,375000,-0.039692702,0.119402985,,,,63,0.211538462,-0.015625,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Concordia",neighborhood,0.466666667,-0.086524823,0.085714286,Oregon,OR,35334
1,0.974087994,-0.006985427,0.011716836,Portland,14,0.166666667,1.8,13,-0.133333333,-0.380952381,165,-43.5,17.5,189.0565211,0.027879731,-0.006060614,231388.5,-0.298610185,0.012027721,174.8337951,-0.024863848,0.08284157,168750,0,0.069547526,,,,10,0.111111111,-0.166666667,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Hayden Island",neighborhood,0,-0.083333333,0,Oregon,OR,35357
1,1.01704725,0.002038913,0.022560558,Portland,25,0.19047619,0.388888889,16,-0.157894737,-0.058823529,11,0,-11.5,237.7343773,0.00867017,0.18563039,399450,0.024230769,-0.042086331,244.6553807,0.078499736,0.243415558,375000,0.056338028,-0.007148531,,,,34,-0.028571429,0.214285714,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Sunnyside",neighborhood,0.4,0.019047619,0.233333333,Oregon,OR,35425
1,0.984739262,-0.007272299,-0.004456316,Portland,26,-0.133333333,-0.037037037,24,0.411764706,0.6,14.5,0.5,-7.5,217.7185217,-0.011292755,0.103132385,622000,0.004846527,0.177027155,213.9829488,0.003246348,-0.019936693,602000,0.035431717,0.046956522,,,,36,0,0.285714286,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Eastmoreland",neighborhood,0.230769231,-0.002564103,-0.028490028,Oregon,OR,35485
1,0.979540393,-0.001149882,-0.002497222,Portland,70,0.060606061,-0.270833333,66,0.047619048,0.434782609,29,-11,-12.5,312.132618,0.137061194,0.209289276,386950,-0.010231487,0.045810811,253.003003,-0.033337583,0.011356608,352750,-0.02149792,-0.005357395,,,,82,-0.127659574,0.093333333,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Corbett",neighborhood,0.2,-0.027272727,0.04375,Oregon,OR,35611
1,1.010300401,-0.001786876,0.001800081,Portland,328,0.037974684,-0.081232493,164,0.031446541,0.058064516,9,1,-3,192.7457863,-0.008690252,0.013895643,389000,-0.002308284,0.052774019,198.7130961,-0.032729583,0.067965171,399500,-0.029161604,0.06961178,,,,354,-0.050938338,0.075987842,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Northeast Portland",neighborhood,0.429878049,-0.01948904,-0.015500102,Oregon,OR,35655
1,1.00720672,-0.003318011,0.002422229,Portland,332,-0.017751479,0.077922078,171,0.132450331,-0.208333333,11,2,-7,170.8688877,0.0063354,0.081854946,274713,0.017455556,0.099071814,174.3772242,-0.008302171,0.111645121,275500,0.014732965,0.06268081,,,,352,0.01734104,0.083076923,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - North Portland",neighborhood,0.481927711,-0.00623797,0.027382256,Oregon,OR,35802
1,0.996828536,-0.002416768,-0.000454413,Portland,58,0.074074074,-0.049180328,45,0,-0.166666667,14,5,3,161.1498258,-0.020971489,0.018786455,215000,0,-0.022282856,160.3573851,0.02659433,0.041253954,219000,-0.006802721,0.131782946,,,,71,-0.013888889,0.14516129,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Brentwood-Darlington",neighborhood,0.396551724,-0.029374202,-0.062464669,Oregon,OR,44892
1,1.011306261,0.001251712,0.010857162,Portland,234,-0.056451613,-0.152173913,132,0.03125,-0.11409396,8.5,1.5,-10,179.5039164,2.09E-05,0.063386912,315000,-0.018691589,0.105263158,179.1666667,0.016435302,0.085009311,312500,0.001602564,0.041840307,,,,251,-0.083941606,0.086580087,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Central Northeast Portland",neighborhood,0.474358974,-0.029673284,0.032329989,Oregon,OR,155942
1,0.984485712,0.001019316,0.00366378,Portland,384,0.026737968,0.084745763,292,-0.016835017,0.039145907,26,0.5,-3,333.5766423,0.017473156,0.080352073,450000,0.002227171,0.000222272,322.3972217,0.021929102,0.041258841,420000,0,0.030674847,,,,351,-0.10230179,-0.048780488,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Neighbors West-Northwest",neighborhood,0.182291667,0.005821078,0.026924435,Oregon,OR,155943
1,1.006684333,-0.000962671,0.004982895,Portland,577,-0.010291595,-0.055646481,325,0.035031847,-0.123989218,12,2,2,185.5130863,0.000737474,0.085943252,310000,0.000322685,0.097539388,186.5174527,0.014024461,0.110794484,320000,0.015873016,0.140819964,,,,642,-0.03313253,-0.03313253,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Southeast Uplift",neighborhood,0.426343154,-0.009334376,0.004084562,Oregon,OR,155947
1,1.016483482,0.028538723,-0.036726945,Portland,14,0.076923077,0.272727273,3,-0.4,,5,-5,-10,174.2180518,-0.047028689,0.28437124,415000,0.050632911,0.177471982,191.3982002,-0.042916972,0.116695306,393737.5,0.158051471,0.230814317,,,,13,-0.133333333,0.3,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Vernon",neighborhood,0.285714286,-0.021978022,-0.441558442,Oregon,OR,155956
1,0.95571766,-0.016792485,-0.030048327,Portland,4,-0.2,0,10,0.25,1,32.5,12.5,-41,154.6413502,0.207126323,0.704368853,215000,-0.052550402,0.000465333,106.4213478,-0.126633316,-0.122017518,210000,0.05,0.071428571,,,,5,-0.166666667,0.25,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Glenfair",neighborhood,0,-0.2,0,Oregon,OR,155964
1,1.016465842,0.013278499,0.019707442,Portland,20,0.333333333,-0.130434783,5,-0.666666667,-0.444444444,12.5,5.5,0.5,213.7430939,0.049580374,-0.058953816,435000,-0.102074517,-0.052287582,209.6069537,-0.115619341,0.207336054,431750,0.082080201,0.163746631,,,,23,-0.115384615,0.095238095,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Buckman",neighborhood,0.4,-0.066666667,0.008695652,Oregon,OR,155965
1,1.01457498,0.004571733,0.029764922,Portland,9,-0.25,0.125,6,0.5,-0.25,7,-1.5,-26,180.6056876,-0.054197929,0.172374637,329950,0.031416068,0.118853849,199.4382022,0.017839993,0.242270023,325000,-0.050956344,0.097046414,,,,6,-0.333333333,-0.538461538,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Crestwood",neighborhood,0.555555556,0.138888889,0.055555556,Oregon,OR,156018
1,1.009760842,0.02266411,0.02436132,Portland,8,-0.333333333,-0.555555556,10,0,-0.090909091,12,-1.5,-11,168.2282794,-0.017645084,-0.038642129,305000,-0.100294985,0.326663767,180.3230486,-0.023824844,0.152749421,312500,0.033059559,0.120071685,,,,11,-0.266666667,-0.266666667,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - West Portland Park",neighborhood,0.375,0.208333333,0.208333333,Oregon,OR,156019
1,0.990856039,0.011961059,-0.007605771,Portland,72,-0.052631579,-0.052631579,84,0.063291139,-0.011764706,38,-8,3,130.596404,0.001795651,0.131835501,197000,-0.014507254,-0.014507254,129.2423788,0.04251948,0.117817496,195000,0.031746032,0.084840056,,,,94,0.044444444,0.160493827,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - Powellhurst-Gilbert",neighborhood,0.263888889,-0.03874269,-0.078216374,Oregon,OR,156042
1,0.950411243,0.002669528,-0.039767826,Portland,9,0.125,1.25,6,-0.142857143,-0.454545455,18.5,2.5,13,159.0385917,0.04119961,0.352801511,215000,0.026743075,-0.084716901,142.9558011,0.448451994,0.166442781,186500,0.30877193,-0.229338843,,,,9,-0.1,-0.1,6/1/14,90,8/31/14,,,,All Residential,"Portland, OR - East Columbia",neighborhood,0.222222222,-0.027777778,-0.277777778,Oregon,OR,156045
